lsoa11,samhi_index.2011,samhi_dec.2011,samhi_index.2012,samhi_dec.2012,samhi_index.2013,samhi_dec.2013,samhi_index.2014,samhi_dec.2014,samhi_index.2015,samhi_dec.2015,samhi_index.2016,samhi_dec.2016,samhi_index.2017,samhi_dec.2017,samhi_index.2018,samhi_dec.2018
E01020628,-0.732841513,4,-0.838802884,3,-0.898839901,2,-0.827870226,2,-0.664347219,3,-0.549257572,3,-0.482627617,3,-0.345532274,3
E01020629,-0.500128621,6,-0.351480457,6,-0.17389689,6,-0.509813749,4,-0.122083078,6,-0.091584551,6,0.144816595,6,0.088182684,5
E01020630,-0.047110145,8,0.19401117,8,0.307613496,8,0.132960178,7,0.086553431,7,0.065827438,6,0.488269991,8,0.575226945,7
E01020631,-0.053336017,8,0.064636834,8,0.361530275,8,0.428847819,8,0.966897211,9,1.252815144,9,0.542833544,8,0.544340594,7
E01020632,-0.022477636,8,-0.247794184,6,0.032038079,7,0.163466277,7,0.154962076,7,0.20703579,7,0.324686325,7,1.102893051,9
E01020633,0.015021029,8,-0.042762032,7,0.195822902,8,0.088751886,7,0.030562844,6,0.394041704,7,0.366488756,7,0.507863412,7
E01020634,-0.727063994,4,-0.869775139,3,-0.631645141,4,-0.276771291,5,-0.226455353,5,-0.087786746,6,0.310106106,7,0.238536496,6
E01020635,-0.68421492,5,-0.896554941,2,-0.484112244,5,-0.298981951,5,-0.549467511,3,-0.214653403,5,-0.339126871,4,-0.170130689,4
E01020636,-0.23848863,7,-0.227225141,6,-0.383173757,5,-0.366704945,5,0.336571988,8,0.761867459,8,0.532476066,8,0.419896175,7
E01020637,-0.487569926,6,-0.290434717,6,-0.425673928,5,-0.442109533,4,-0.426206866,4,-0.309402747,4,0.011278673,6,-0.194081861,4
E01020638,0.247556729,9,-0.06570316,7,0.428756753,8,0.33195828,8,0.408605403,8,0.623210149,8,1.005891525,9,1.035108697,8
E01020639,1.677703314,10,0.825161667,9,0.836969345,9,0.351480681,8,1.618445626,10,1.182686956,9,0.923874828,9,0.739495876,8
E01020640,-0.259492856,7,-0.34961673,6,-0.036864055,7,0.185105757,7,0.090890475,7,-0.033981785,6,0.366983881,7,0.014904641,5
E01020641,0.635947253,9,0.472839085,9,0.67408767,9,0.59829209,9,1.271588599,9,1.559922266,10,1.122798171,9,0.843845216,8
E01020642,-0.493205341,6,-0.256441398,6,-0.407086478,5,-0.551356404,4,0.06401795,7,0.360836615,7,-0.038933987,5,0.44510338,7
E01020643,0.390991431,9,0.39723907,9,0.632094631,9,0.590549559,9,0.647090331,8,0.504461413,8,1.321348286,9,1.054959562,8
E01020644,0.600379152,9,0.187273839,8,0.548781853,9,0.304646106,8,0.330434607,8,0.284835493,7,0.164782726,6,0.315632002,6
E01020645,0.29205451,9,0.116856066,8,0.138238706,8,0.281478041,8,0.74068819,9,0.674854865,8,0.258698445,7,0.436157444,7
E01020646,-0.28817694,7,-0.338967259,6,-0.608476274,4,-0.414763292,5,0.196968451,7,-0.186003836,5,-0.028586586,5,0.197645439,6
E01020647,0.169277343,8,0.20319827,8,0.34430346,8,0.275192293,8,0.301232508,7,0.620676742,8,0.671832592,8,1.016884201,8
E01020648,0.182401635,8,0.051855763,8,0.313008359,8,0.227580403,7,0.89620071,9,0.735708904,8,0.868881589,8,0.434444909,7
E01020649,-0.140040689,8,-0.143160941,7,0.217425139,8,0.130047964,7,0.8727285,9,0.807420154,9,0.403742958,7,0.681182881,8
E01020650,0.31884185,9,0.270452837,8,-0.332513644,6,-0.206285659,6,-0.169823287,6,-0.061870602,6,0.124180358,6,0.366028358,7
E01020651,0.724662137,10,0.764418222,9,0.524055503,9,0.918111283,9,0.509449967,8,0.847691603,9,0.58105653,8,0.80219448,8
E01020652,0.47533683,9,0.584999343,9,0.559338447,9,0.563420752,8,0.888515197,9,1.148904296,9,1.094459906,9,1.495221122,9
E01020653,0.10342553,8,0.167281263,8,0.618091934,9,0.540882644,8,0.631154545,8,0.673624479,8,1.15637847,9,1.138694811,9
E01020654,-0.137106128,8,-0.07107339,7,0.044726951,7,0.175736967,7,0.120124723,7,0.166486586,7,0.870827898,8,0.697851492,8
E01020655,-0.438524937,6,-0.227225251,6,-0.429528031,5,-0.387150852,5,-0.312687495,5,0.098357032,6,-0.09331568,5,0.207444508,6
E01020656,0.218207825,9,0.358245271,9,0.215913681,8,0.4525543,8,0.352859635,8,0.632935208,8,0.528327748,8,0.764419555,8
E01020657,-0.401785026,6,-0.311556055,6,-0.159912408,6,-0.260345281,6,-0.328513106,5,-0.291753884,5,0.110998513,6,0.098951742,5
E01020658,1.231666927,10,1.063480755,10,1.291060456,10,1.309609681,10,2.09021461,10,2.268894003,10,2.594343366,10,1.925004848,10
E01020659,-0.451350702,6,-0.662262181,4,-0.610409647,4,-0.592622564,4,-0.295719813,5,0.024342168,6,0.092077577,6,0.381010829,7
E01020660,-0.24029221,7,-0.523604271,5,-0.366105685,5,-0.305038577,5,-0.119056198,6,0.047159297,6,0.14551945,6,0.650357997,7
E01020661,1.135915456,10,0.75739949,9,0.775977606,9,1.272907939,10,1.334127762,10,1.510504308,10,1.814074566,10,1.693192214,9
E01020662,0.462367949,9,0.099735625,8,0.136374299,8,0.478766213,8,0.775455923,9,1.070674825,9,1.005583765,9,1.001058102,8
E01020663,-0.321664026,7,-0.089454554,7,-0.438739915,5,-0.212541273,6,-0.216938193,5,0.348099936,7,0.268114887,7,0.213416189,6
E01020664,-0.59004354,5,-0.726320653,4,-0.356717007,5,-0.546319823,4,-0.701852088,2,-0.506360537,3,-0.433112983,3,-0.268731776,3
E01020665,-0.085861388,8,0.000513555,7,0.180979178,8,0.540442735,8,0.061579211,7,0.444041843,8,0.601672172,8,0.57099031,7
E01020666,-0.383833461,6,-0.444198591,5,-0.407859363,5,-0.612742321,3,-0.320451553,5,-0.550143886,3,-0.296398052,4,-0.265810056,3
E01020667,0.699527166,9,0.188924602,8,0.233752036,8,0.575456481,8,0.213162418,7,0.977282126,9,1.291911799,9,0.903876172,8
E01020668,0.305358632,9,-0.030695309,7,0.505746692,9,0.716053259,9,0.8239421,9,0.740887211,8,0.803964946,8,1.121068021,9
E01020669,0.006020047,8,0.312982923,8,0.262629771,8,0.538307135,8,0.750270047,9,0.78048273,8,0.39048588,7,0.820227397,8
E01020670,0.323831028,9,0.206699336,8,0.673400515,9,0.573357612,8,0.695121755,8,0.886324678,9,1.273595932,9,1.20997821,9
E01020671,1.022236253,10,0.676277192,9,1.22013684,10,1.715010459,10,2.276439869,10,2.618315381,10,2.414403817,10,1.963305084,10
E01020672,0.69364885,9,1.073509029,10,0.680004183,9,1.061281333,9,1.016341562,9,0.780447466,8,1.045696138,9,0.99341748,8
E01020673,2.090128128,10,1.434156023,10,1.992265613,10,1.694494012,10,2.401092873,10,2.665101781,10,2.345653472,10,2.348012461,10
E01020674,0.062657537,8,0.335780494,8,-0.111078345,7,0.253000044,8,0.382163598,8,0.271216535,7,1.173133685,9,0.746171312,8
E01020675,1.955519556,10,1.975105629,10,1.57164366,10,1.717823473,10,1.755259222,10,1.370837646,9,1.72467526,10,1.450761481,9
E01020676,-0.371924048,7,-0.464062242,5,0.022665273,7,-0.057963756,6,0.308958953,7,0.492242328,8,0.759656469,8,0.345423922,6
E01020677,0.228674419,9,0.176515571,8,-0.041095732,7,-0.01066052,7,0.478896459,8,0.292150934,7,0.702558502,8,0.751474657,8
E01020678,-0.241462975,7,-0.398285607,6,-0.176798005,6,-0.003090732,7,0.111058798,7,0.133120071,7,0.480720208,7,0.273584542,6
E01020679,0.875886824,10,0.553775199,9,0.94875492,9,1.152448243,9,1.864948666,10,1.385696904,9,1.79339931,10,1.614891858,9
E01020680,-0.186733332,7,-0.137208062,7,0.263088472,8,0.280939826,8,0.361581052,8,0.51900395,8,0.329196409,7,0.138269708,6
E01020681,0.040325925,8,0.001712105,7,-0.095780071,7,0.352345126,8,0.577647139,8,0.481897158,8,0.952549726,9,0.489286094,7
E01020682,-0.927838533,3,-0.764168301,3,-0.812135276,3,-0.814142346,2,-0.289561326,5,-0.41293602,4,-0.487558724,3,-0.200027702,4
E01020683,-0.567950175,5,-0.009019611,7,-0.468712945,5,-0.63061677,3,-0.375061387,4,-0.109624715,5,-0.460871092,3,-0.229556033,4
E01020684,-0.400258248,6,-0.347938706,6,0.013291411,7,0.161974094,7,0.06604166,7,0.165184954,7,0.153280725,6,0.606437361,7
E01020685,-0.484207294,6,-0.782914056,3,0.031010279,7,-0.114229357,6,0.309714739,7,0.938635165,9,1.072616455,9,1.275744436,9
E01020686,0.846414464,10,1.255762136,10,1.185133543,10,1.24373149,10,2.150311962,10,2.03515845,10,2.494279071,10,2.921860683,10
E01020687,-0.082551467,8,0.070656915,8,0.280101599,8,0.297876018,8,0.900537209,9,0.40982527,8,0.563537086,8,1.05675246,8
E01020688,0.033524056,8,0.46922988,9,0.26591567,8,0.289678438,8,0.497869092,8,0.983113674,9,0.936455505,9,0.863079827,8
E01020689,1.144448123,10,0.953539403,10,1.16557912,10,1.308279786,10,2.284173816,10,1.801438525,10,2.473011756,10,3.450445724,10
E01020690,-0.369897684,7,-0.374528857,6,-0.602873918,4,-0.563184663,4,-0.360989256,5,0.24273347,7,-0.181428149,5,-0.02953854,5
E01020691,-0.165686723,7,-0.207024717,7,-0.128525516,7,-0.011410305,7,0.533603713,8,0.408005806,8,0.155884581,6,0.141403965,6
E01020692,-0.611912704,5,-0.667130451,4,-0.994509809,2,-0.726890634,3,-0.525178848,4,-0.446539042,4,-0.420445148,3,-0.022871872,5
E01020693,-0.118691997,8,0.139051656,8,0.407042725,8,0.317067384,8,0.73294338,9,0.607592888,8,0.617243986,8,0.415823476,7
E01020694,0.646498928,9,0.891698031,9,1.197146941,10,1.27698888,10,0.720053694,9,1.068730285,9,0.869772435,8,1.264516595,9
E01020695,-0.147338168,7,-0.462662709,5,-0.080001603,7,-0.222378338,6,0.00682597,6,0.261169865,7,0.337932792,7,0.772534326,8
E01020696,-0.275354322,7,0.049031739,8,-0.233448308,6,-0.387163611,5,0.469015274,8,-0.227815252,5,0.15758672,6,1.013745641,8
E01020697,0.781796274,10,1.171468982,10,0.777741295,9,0.819873361,9,0.779592823,9,1.506481122,10,0.954179039,9,1.523042555,9
E01020698,-0.764572212,4,-0.063263337,7,-0.022316991,7,-0.325562714,5,-0.575417281,3,-0.079038767,6,-0.147650823,5,-0.144803965,4
E01020699,0.343171173,9,0.366916396,9,0.266904372,8,0.41126086,8,0.723635945,9,1.006995662,9,0.503928447,8,1.92309117,10
E01020700,0.541937483,9,0.922645667,10,0.539591744,9,0.719770532,9,0.690088412,8,1.599087474,10,1.982872651,10,1.413337271,9
E01020701,-0.43459166,6,-0.448451695,5,-0.186381672,6,0.055898278,7,0.009459797,6,0.358482748,7,0.217340819,7,0.544526178,7
E01020702,-0.029899907,8,-0.450929672,5,-0.285919138,6,-0.415163248,5,-0.595083614,3,-0.304674017,4,0.076712604,6,-0.191417167,4
E01020703,-0.537459127,6,-0.538209815,5,-0.606752075,4,-0.432524668,5,-0.457651124,4,-0.155027483,5,0.102226097,6,-0.266311275,3
E01020704,-1.237729229,1,-1.280459727,1,-1.325086854,1,-1.222855596,1,-1.197983844,1,-0.975160411,1,-1.134947628,1,-1.142665542,1
E01020705,0.409518158,9,0.423700714,9,0.557670398,9,0.643156491,9,0.849267308,9,1.357492175,9,0.942483116,9,1.175820661,9
E01020706,-0.858925827,3,-0.224670556,7,-0.035374775,7,-0.149676406,6,0.158148887,7,0.075911028,6,0.815226569,8,0.747695882,8
E01020708,0.443366471,9,0.196766796,8,0.449152037,9,0.811313764,9,0.597043407,8,0.026110223,6,1.202830574,9,1.059316895,8
E01020709,-0.581260282,5,-0.50177588,5,-0.78729113,3,-0.378001569,5,-0.265205917,5,-0.204926674,5,-0.363544599,4,-0.278032634,3
E01020710,-0.388866342,6,-0.084777075,7,-0.488175445,5,-0.339239111,5,0.238062151,7,-0.032983943,6,0.104176064,6,0.079068177,5
E01020711,0.455460751,9,0.793851276,9,0.667384442,9,0.366177508,8,0.711253141,9,0.663157997,8,1.037789584,9,0.822931829,8
E01020712,-1.172197381,1,-1.104551545,1,-1.07463491,1,-1.172569649,1,-0.958548805,1,-0.901812581,1,-0.997956614,1,-0.802781087,1
E01020713,-1.275973368,1,-1.208021981,1,-1.116778363,1,-1.011555534,1,-1.101555704,1,-1.116690207,1,-1.104511733,1,-0.984693254,1
E01020714,-0.620311539,5,-0.736989399,3,-0.55899705,4,-0.538338967,4,-0.397536661,4,0.186990224,7,0.220310084,7,0.323443397,6
E01020715,0.150837492,8,-0.058961212,7,0.435376506,9,0.36696622,8,0.305697625,7,0.365705113,7,1.056955988,9,0.916087587,8
E01020716,0.216983558,9,0.363581849,9,0.651344345,9,0.844413706,9,0.705838843,9,1.152494675,9,1.2815853,9,1.4925275,9
E01020717,-0.989303368,2,-0.658618418,4,-0.452542678,5,-0.63928167,3,-0.32124928,5,-0.411407355,4,-0.169407077,5,-0.797357872,1
E01020718,0.322209661,9,0.73582504,9,0.645961378,9,0.272115534,8,0.533277929,8,0.098365612,6,0.815831174,8,0.649475519,7
E01020719,-0.785202249,4,-1.039524342,2,-0.839288546,2,-1.085128771,1,-0.95166842,1,-0.678106582,2,-0.881538833,1,-0.929582179,1
E01020720,-0.345926082,7,-0.281746267,6,0.269037182,8,0.91970277,9,0.200772908,7,0.671462552,8,0.115492691,6,0.066327969,5
E01020721,-0.907327009,3,-0.914007592,2,-1.163220514,1,-1.199245531,1,-0.821542237,2,-0.763258259,2,-0.581488407,2,-0.214263796,4
E01020722,0.378041824,9,0.259840746,8,0.119739699,8,0.414153185,8,0.562956821,8,1.726418315,10,0.819301728,8,1.417538197,9
E01020723,0.166565249,8,0.159072523,8,0.063207021,7,0.319509357,8,0.335818177,8,0.39136518,7,0.275317408,7,-0.153035525,4
E01020724,0.843794916,10,1.132211518,10,1.158877125,10,1.053335568,9,1.149917249,9,1.146537822,9,1.440576645,9,1.739101146,10
E01020725,-0.605742433,5,-0.454183293,5,-0.74369306,3,-0.567870613,4,-0.408294707,4,-0.139731346,5,0.290512201,7,-0.26862209,3
E01020726,0.221044206,9,0.225342046,8,0.116203716,8,0.395446883,8,0.07400445,7,0.595186756,8,0.616637951,8,0.535889698,7
E01020727,1.028403267,10,1.319702766,10,0.7499167,9,1.372953695,10,1.392237785,10,1.511018851,10,1.629177569,10,2.092958716,10
E01020729,0.233826265,9,0.159696668,8,-0.145507633,7,0.179312986,7,0.253376693,7,0.401641414,8,0.73034749,8,0.830404135,8
E01020730,0.160657599,8,0.187192982,8,0.329852896,8,0.333285352,8,0.957893405,9,0.642308374,8,1.172946924,9,0.755408348,8
E01020731,-0.605311449,5,-0.53460245,5,-0.714251516,3,-0.772399737,2,-0.777106502,2,-0.039551486,6,0.111182335,6,0.387122288,7
E01020732,-0.597484286,5,-0.45576726,5,-0.458751962,5,-0.457118217,4,-0.761785658,2,-0.419537663,4,-0.16855976,5,-0.241365248,4
E01020733,0.109896665,8,0.412155987,9,0.365139512,8,0.367166979,8,0.699473033,9,0.893550105,9,1.678785513,10,1.415210242,9
E01020734,-0.047619313,8,0.676051227,9,1.064287008,10,0.889747422,9,0.735975528,9,1.264342453,9,1.295237708,9,1.769580567,10
E01020735,0.056874512,8,0.603919855,9,0.074094304,7,0.249784281,8,0.412320227,8,0.33862173,7,0.555874016,8,0.761738168,8
E01020736,0.916776822,10,0.707555858,9,0.811424189,9,0.876062403,9,0.970662493,9,1.524747133,10,2.26794689,10,1.988753487,10
E01020737,0.915245529,10,1.537060217,10,2.206543938,10,2.416407703,10,2.131885197,10,2.364235881,10,2.346344662,10,1.327483213,9
E01020738,-0.449674507,6,-0.256911459,6,-0.189204039,6,0.234557835,8,1.052429311,9,1.438535191,10,2.079313971,10,1.653681792,9
E01020739,0.754894763,10,1.202259727,10,1.237690631,10,1.479403945,10,3.036479808,10,3.39812966,10,4.630128244,10,3.870238914,10
E01020740,-0.51327548,6,-0.53772143,5,-0.225392737,6,0.294481996,8,0.189547609,7,0.475628409,8,-0.026795626,5,0.200098463,6
E01020741,0.462771,9,0.743358009,9,0.409256087,8,0.915813192,9,0.858604045,9,1.30690756,9,0.884348034,9,1.157333104,9
E01020742,1.279613068,10,1.65087185,10,1.274981432,10,1.752163759,10,1.60759601,10,1.507426696,10,1.521670002,10,1.62389949,9
E01020743,0.622492141,9,0.74739691,9,0.821903624,9,0.597678751,9,0.587620058,8,0.495430687,8,0.579674914,8,0.667504498,8
E01020744,-0.04968205,8,0.096378292,8,0.048636615,7,0.460327586,8,0.470431989,8,1.018290174,9,0.780831848,8,1.345991442,9
E01020745,1.395663319,10,2.088344911,10,1.401737791,10,1.633950587,10,1.909633408,10,2.867841957,10,3.187425073,10,2.923937027,10
E01020746,0.715004878,9,0.430325612,9,0.174594371,8,0.674647137,9,0.890398532,9,2.030439171,10,1.242581208,9,1.448702047,9
E01020747,1.718008069,10,2.10624333,10,1.554634465,10,2.238344111,10,1.638151866,10,2.449514581,10,3.507887751,10,2.796026463,10
E01020748,0.792159854,10,0.862369757,9,-0.27893853,6,1.123885148,9,0.519483292,8,1.113158924,9,1.530693324,10,0.184988632,6
E01020749,1.081073082,10,1.754669216,10,1.134029229,10,1.951471352,10,2.633281506,10,2.241232257,10,1.699962571,10,2.106258196,10
E01020750,-0.853793421,3,-0.681166414,4,-0.574760532,4,-0.085462322,6,-0.511950661,4,-0.524519819,3,-0.269995576,4,-0.387015935,3
E01020751,0.187763417,9,0.441098875,9,0.405997446,8,0.632962303,9,0.917754418,9,1.082788163,9,0.693662208,8,0.823895541,8
E01020752,1.570151389,10,2.37196528,10,1.81035355,10,1.787390518,10,2.386099008,10,2.264883464,10,2.483916134,10,2.282014934,10
E01020753,1.394332283,10,1.514627959,10,1.053759246,10,1.576834386,10,1.653118708,10,1.915890099,10,2.72666417,10,2.91312095,10
E01020754,0.035324472,8,-0.048915526,7,-0.183675826,6,0.256645023,8,0.088832421,7,0.185677175,7,0.440464861,7,0.620142373,7
E01020756,-0.642622184,5,-0.227911382,6,-0.756242041,3,-0.35338708,5,-0.700666095,2,-0.592551057,3,0.071911286,6,0.185917305,6
E01020757,1.907822772,10,1.629437741,10,1.879330755,10,1.920906652,10,2.494573019,10,2.17044346,10,3.847057579,10,2.677936119,10
E01020758,1.373286137,10,1.345082431,10,1.779621919,10,1.445907138,10,1.63116269,10,2.463701545,10,1.723567456,10,2.585351585,10
E01020759,1.275996308,10,1.295282056,10,1.183277227,10,1.229683927,10,1.704516696,10,1.228638999,9,2.039075852,10,1.542578712,9
E01020760,-0.086311008,8,0.390632275,9,0.447817024,9,0.081196973,7,0.698872416,9,0.516647335,8,0.97122357,9,0.637293885,7
E01020761,0.256396097,9,0.897211633,9,0.740738945,9,0.779016419,9,0.254267039,7,0.573562749,8,0.658003316,8,0.80958308,8
E01020762,1.085227648,10,1.790042276,10,1.570713766,10,1.737351834,10,1.89540596,10,1.514617094,10,1.498903964,10,2.203583024,10
E01020763,0.409569969,9,0.826888026,9,0.770619172,9,0.802744952,9,0.520709865,8,1.329289855,9,0.714082695,8,1.027891127,8
E01020764,2.371593438,10,2.505102894,10,2.157761238,10,1.574411253,10,2.335275921,10,2.419375049,10,3.071943389,10,3.033769993,10
E01020765,1.319616127,10,1.344128049,10,0.82810419,9,0.640881018,9,1.29065834,9,1.478071222,10,1.858131496,10,1.660324865,9
E01020766,0.521607152,9,1.269227703,10,0.833122084,9,0.608089965,9,1.230094641,9,1.46782836,10,2.271961205,10,1.829832849,10
E01020767,1.941187994,10,2.857403501,10,2.18301374,10,2.225389205,10,2.410865526,10,2.077302642,10,2.814754752,10,3.251812035,10
E01020768,-0.165349875,7,0.080258018,8,-0.144393277,7,0.170652811,7,0.239504425,7,0.389688294,7,0.645883491,8,0.603152615,7
E01020769,-0.491555732,6,-0.037934986,7,-0.31836201,6,-0.00342966,7,0.234726032,7,0.343511961,7,0.074502794,6,0.520293985,7
E01020770,0.066014744,8,0.218781687,8,0.039670205,7,0.541232821,8,0.573190131,8,0.550073239,8,1.041041181,9,0.580399589,7
E01020771,-0.002473324,8,-0.052880075,7,0.199138552,8,0.606167562,9,0.138676122,7,0.531669151,8,2.026139491,10,2.136987067,10
E01020772,-0.235525192,7,-0.352106019,6,-0.416115551,5,-0.262360236,5,-0.227134779,5,0.376552181,7,0.181986059,6,0.114403798,5
E01020773,0.750669278,10,0.88239183,9,0.743541742,9,0.77321579,9,0.834489299,9,0.848742037,9,0.960294162,9,1.394492668,9
E01020775,1.507278107,10,1.832509509,10,1.079040898,10,1.809044115,10,2.256782934,10,1.600873998,10,1.881919801,10,1.692953285,9
E01020776,-0.313159544,7,-0.197139436,7,-0.155482453,6,-0.19300896,6,-0.030274504,6,0.018458355,6,0.591410589,8,0.437547995,7
E01020777,0.96117064,10,1.052479522,10,0.674968224,9,1.003271354,9,1.13076151,9,1.917663519,10,2.205323457,10,2.525062457,10
E01020778,-0.541149735,6,-0.035783799,7,-0.678368301,4,-0.542727653,4,-0.315128602,5,-0.155802331,5,-0.19406601,5,0.387565661,7
E01020779,-0.65296171,5,-0.835851418,3,-0.738979659,3,-0.895684522,2,-0.896278461,1,-0.584135347,3,-0.405895784,3,-0.477005981,2
E01020780,-0.180225094,7,0.372750452,9,0.169516181,8,0.480103165,8,0.719251935,9,0.857892064,9,0.410865902,7,0.876374887,8
E01020781,0.590300176,9,0.585817365,9,-0.327491339,6,-0.001151871,7,0.151062338,7,0.181547745,7,-0.131763692,5,0.035489088,5
E01020782,0.552369559,9,0.535303263,9,0.00196536,7,0.67374406,9,0.431556359,8,0.865134497,9,1.378141335,9,1.68099626,9
E01020783,-0.385556708,6,-0.217886894,7,-0.411004882,5,0.183855026,7,0.691188746,8,0.448748442,8,0.80107996,8,0.612078504,7
E01020784,0.882831142,10,1.752926627,10,1.537009277,10,1.554180451,10,2.311531336,10,1.511761483,10,1.545958013,10,1.886510075,10
E01020786,-0.791756718,4,-0.454170871,5,-0.794856971,3,-0.312562088,5,-0.606458322,3,-0.232695147,5,-0.431097289,3,-0.420308917,3
E01020787,0.161365208,8,0.003592984,7,0.008148992,7,0.62758415,9,0.566592958,8,0.337522449,7,0.691104857,8,1.552748474,9
E01020788,0.50847753,9,0.514379485,9,0.226162265,8,0.549138074,8,1.015645565,9,1.231074068,9,0.87477537,9,0.812637355,8
E01020789,1.054468866,10,0.89693242,9,0.480101138,9,0.940301834,9,0.701980505,9,0.76502255,8,0.696174792,8,1.328761162,9
E01020790,1.093024186,10,1.251546822,10,1.290557141,10,1.758385077,10,1.335970212,10,1.10187298,9,1.298555941,9,1.324905866,9
E01020791,0.664307219,9,-0.056446682,7,0.146901709,8,0.61397485,9,0.355775205,8,0.447031954,8,0.789920229,8,0.855725474,8
E01020792,0.725741114,10,0.818699528,9,0.712160864,9,0.852307726,9,0.403829704,8,1.610446873,10,1.890587084,10,2.181897646,10
E01020793,0.523171021,9,0.615788697,9,0.789095219,9,0.179490303,7,0.573171611,8,0.456518851,8,0.954980613,9,1.068309451,9
E01020794,-0.467806229,6,-0.1427114,7,-0.215671081,6,-0.290950775,5,-0.230044396,5,0.057818501,6,0.488347115,8,0.056891303,5
E01020795,0.6716158,9,0.921271109,10,0.421816768,8,0.332260492,8,0.811125044,9,1.292184099,9,1.594528235,10,1.657068352,9
E01020796,-0.781109827,4,-0.071683723,7,-0.223973327,6,-0.519595346,4,-0.312881912,5,-0.264895464,5,-0.260209403,4,0.376304093,7
E01020797,0.930187918,10,1.260075072,10,1.127031474,10,1.421174951,10,1.754035929,10,2.007459326,10,2.098258084,10,2.236562626,10
E01020798,0.463575835,9,1.441392701,10,0.58074294,9,0.828473161,9,1.068527873,9,1.388830041,9,1.11871058,9,1.930711149,10
E01020799,0.245557161,9,0.194664476,8,0.173346249,8,0.274042519,8,0.520648274,8,0.775775106,8,0.731691771,8,1.08726862,9
E01020801,-0.011263633,8,-0.096568453,7,-0.33998929,6,0.121185832,7,0.215444659,7,0.614074051,8,0.739129676,8,1.158595256,9
E01020802,1.508862068,10,1.063931605,10,1.220588004,10,1.432232259,10,1.91912811,10,1.965064928,10,2.52361478,10,2.769594984,10
E01020803,-0.26563512,7,0.156275304,8,-0.147717306,7,0.113118532,7,0.164457148,7,0.433381382,8,0.53757068,8,0.313213366,6
E01020805,0.633355701,9,0.620201555,9,0.420426968,8,0.571643289,8,0.685367476,8,1.472733256,10,1.145182886,9,1.336241813,9
